ID,TOTAL_COUNT,MALE,FEMALE,COLOUR,Min Latitude,Max Latitude,Min Longitude,Max Longitude
64074,47,23,15,4,40.76800993,40.76940696,-73.91248407,-73.91064121
64075,48,27,14,4,40.76800993,40.76940696,-73.91064121,-73.90879834
64076,27,9,8,2,40.76800993,40.76940696,-73.90879834,-73.90695548
64077,32,12,8,4,40.76800993,40.76940696,-73.90695548,-73.90511261
64078,6,2,2,2,40.76800993,40.76940696,-73.90511261,-73.90326974
64079,8,5,3,4,40.76800993,40.76940696,-73.90326974,-73.90142688
64080,14,6,8,1,40.76800993,40.76940696,-73.90142688,-73.89958401
64081,16,10,3,4,40.76800993,40.76940696,-73.89958401,-73.89774115
64082,14,10,4,4,40.76800993,40.76940696,-73.89774115,-73.89589828
64083,14,2,11,0,40.76800993,40.76940696,-73.89589828,-73.89405542
64084,9,7,2,4,40.76800993,40.76940696,-73.89405542,-73.89221255
64086,3,1,1,2,40.76800993,40.76940696,-73.89036968,-73.88852682
64087,1,0,1,0,40.76800993,40.76940696,-73.88852682,-73.88668395
64088,3,0,1,0,40.76800993,40.76940696,-73.88668395,-73.88484109
64091,1,1,0,4,40.76800993,40.76940696,-73.88115536,-73.87931249
64092,5,3,2,4,40.76800993,40.76940696,-73.87931249,-73.87746963
64093,19,8,10,1,40.76800993,40.76940696,-73.87746963,-73.87562676
64094,8,6,1,4,40.76800993,40.76940696,-73.87562676,-73.87378389
64095,25,9,13,1,40.76800993,40.76940696,-73.87378389,-73.87194103
64096,11,4,6,0,40.76800993,40.76940696,-73.87194103,-73.87009816
64097,4,0,2,0,40.76800993,40.76940696,-73.87009816,-73.8682553
64098,36,12,22,0,40.76800993,40.76940696,-73.8682553,-73.86641243
64110,5,1,0,4,40.76800993,40.76940696,-73.84614091,-73.84429804
64112,1,0,1,0,40.76800993,40.76940696,-73.84245518,-73.84061231
64113,4,0,3,0,40.76800993,40.76940696,-73.84061231,-73.83876945
64114,2,0,2,0,40.76800993,40.76940696,-73.83876945,-73.83692658
64115,5,4,1,4,40.76800993,40.76940696,-73.83692658,-73.83508372
64116,45,6,17,0,40.76800993,40.76940696,-73.83508372,-73.83324085
64117,14,5,9,0,40.76800993,40.76940696,-73.83324085,-73.83139799
64118,22,14,5,4,40.76800993,40.76940696,-73.83139799,-73.82955512
64119,11,7,4,4,40.76800993,40.76940696,-73.82955512,-73.82771225
64120,15,6,7,2,40.76800993,40.76940696,-73.82771225,-73.82586939
64121,21,8,13,0,40.76800993,40.76940696,-73.82586939,-73.82402652
64122,6,0,6,0,40.76800993,40.76940696,-73.82402652,-73.82218366
64123,5,2,3,0,40.76800993,40.76940696,-73.82218366,-73.82034079
64124,6,2,4,0,40.76800993,40.76940696,-73.82034079,-73.81849793
64125,5,4,1,4,40.76800993,40.76940696,-73.81849793,-73.81665506
64126,7,5,2,4,40.76800993,40.76940696,-73.81665506,-73.81481219
64127,1,0,1,0,40.76800993,40.76940696,-73.81481219,-73.81296933
64128,12,5,6,2,40.76800993,40.76940696,-73.81296933,-73.81112646
64129,6,1,5,0,40.76800993,40.76940696,-73.81112646,-73.8092836
64130,4,2,2,2,40.76800993,40.76940696,-73.8092836,-73.80744073
64131,4,2,2,2,40.76800993,40.76940696,-73.80744073,-73.80559787
64132,1,1,0,4,40.76800993,40.76940696,-73.80559787,-73.803755
64133,7,4,3,2,40.76800993,40.76940696,-73.803755,-73.80191214
64134,4,2,2,2,40.76800993,40.76940696,-73.80191214,-73.80006927
64135,6,1,4,0,40.76800993,40.76940696,-73.80006927,-73.7982264
64136,5,3,2,4,40.76800993,40.76940696,-73.7982264,-73.79638354
64137,6,4,2,4,40.76800993,40.76940696,-73.79638354,-73.79454067
64138,1,1,0,4,40.76800993,40.76940696,-73.79454067,-73.79269781
64139,17,8,8,2,40.76800993,40.76940696,-73.79269781,-73.79085494
64140,9,5,4,2,40.76800993,40.76940696,-73.79085494,-73.78901208
64141,11,6,5,2,40.76800993,40.76940696,-73.78901208,-73.78716921
64142,10,7,3,4,40.76800993,40.76940696,-73.78716921,-73.78532635
64143,3,2,1,4,40.76800993,40.76940696,-73.78532635,-73.78348348
64144,6,4,2,4,40.76800993,40.76940696,-73.78348348,-73.78164061
64145,11,1,9,0,40.76800993,40.76940696,-73.78164061,-73.77979775
64146,9,2,5,0,40.76800993,40.76940696,-73.77979775,-73.77795488
64147,4,2,2,2,40.76800993,40.76940696,-73.77795488,-73.77611202
64148,6,4,2,4,40.76800993,40.76940696,-73.77611202,-73.77426915
64149,9,6,0,4,40.76800993,40.76940696,-73.77426915,-73.77242629
64150,11,6,5,2,40.76800993,40.76940696,-73.77242629,-73.77058342
64151,6,4,2,4,40.76800993,40.76940696,-73.77058342,-73.76874055
64152,13,5,8,0,40.76800993,40.76940696,-73.76874055,-73.76689769
64153,12,5,5,2,40.76800993,40.76940696,-73.76689769,-73.76505482
64154,7,1,5,0,40.76800993,40.76940696,-73.76505482,-73.76321196
64155,1,0,1,0,40.76800993,40.76940696,-73.76321196,-73.76136909
64160,4,1,3,0,40.76800993,40.76940696,-73.75399763,-73.75215476
64161,8,6,2,4,40.76800993,40.76940696,-73.75215476,-73.7503119
64162,4,3,0,4,40.76800993,40.76940696,-73.7503119,-73.74846903
64163,4,0,3,0,40.76800993,40.76940696,-73.74846903,-73.74662617
64165,1,0,1,0,40.76800993,40.76940696,-73.7447833,-73.74294044
64167,3,3,0,4,40.76800993,40.76940696,-73.74109757,-73.7392547
64168,11,6,5,2,40.76800993,40.76940696,-73.7392547,-73.73741184
64169,7,4,0,4,40.76800993,40.76940696,-73.73741184,-73.73556897
64170,4,2,2,2,40.76800993,40.76940696,-73.73556897,-73.73372611
64171,1,1,0,4,40.76800993,40.76940696,-73.73372611,-73.73188324
64172,3,1,2,0,40.76800993,40.76940696,-73.73188324,-73.73004038
64173,2,2,0,4,40.76800993,40.76940696,-73.73004038,-73.72819751
64350,3,0,2,0,40.76940696,40.770804,-73.99541302,-73.99357016
64351,6,1,4,0,40.76940696,40.770804,-73.99357016,-73.99172729
64352,19,9,3,4,40.76940696,40.770804,-73.99172729,-73.98988443
64353,22,8,9,2,40.76940696,40.770804,-73.98988443,-73.98804156
64354,153,36,32,2,40.76940696,40.770804,-73.98804156,-73.9861987
64355,58,28,19,2,40.76940696,40.770804,-73.9861987,-73.98435583
64356,13,6,4,4,40.76940696,40.770804,-73.98435583,-73.98251297
64357,842,21,16,2,40.76940696,40.770804,-73.98251297,-73.9806701
64358,12,5,6,2,40.76940696,40.770804,-73.9806701,-73.97882723
64361,12,8,3,4,40.76940696,40.770804,-73.9751415,-73.97329864
64364,27,9,16,0,40.76940696,40.770804,-73.96961291,-73.96777004
64365,82,9,13,1,40.76940696,40.770804,-73.96777004,-73.96592717
64366,18,6,8,1,40.76940696,40.770804,-73.96592717,-73.96408431
64367,50,14,16,2,40.76940696,40.770804,-73.96408431,-73.96224144
64368,63,15,25,0,40.76940696,40.770804,-73.96224144,-73.96039858
64369,43,10,14,1,40.76940696,40.770804,-73.96039858,-73.95855571
64370,48,22,15,2,40.76940696,40.770804,-73.95855571,-73.95671285
64371,53,23,27,2,40.76940696,40.770804,-73.95671285,-73.95486998
64372,55,24,19,2,40.76940696,40.770804,-73.95486998,-73.95302712
64373,69,31,34,2,40.76940696,40.770804,-73.95302712,-73.95118425
64374,76,35,34,2,40.76940696,40.770804,-73.95118425,-73.94934138
64375,30,14,13,2,40.76940696,40.770804,-73.94934138,-73.94749852
64379,43,29,11,4,40.76940696,40.770804,-73.94196992,-73.94012706
64382,4,4,0,4,40.76940696,40.770804,-73.93644132,-73.93459846
64383,9,5,3,4,40.76940696,40.770804,-73.93459846,-73.93275559
64384,39,17,19,2,40.76940696,40.770804,-73.93275559,-73.93091273
64385,12,7,5,2,40.76940696,40.770804,-73.93091273,-73.92906986
64386,32,15,13,2,40.76940696,40.770804,-73.92906986,-73.927227
64387,18,7,8,2,40.76940696,40.770804,-73.927227,-73.92538413
64388,52,24,26,2,40.76940696,40.770804,-73.92538413,-73.92354127
64389,10,7,3,4,40.76940696,40.770804,-73.92354127,-73.9216984
64390,41,18,15,2,40.76940696,40.770804,-73.9216984,-73.91985553
64391,66,22,23,2,40.76940696,40.770804,-73.91985553,-73.91801267
64392,55,25,11,4,40.76940696,40.770804,-73.91801267,-73.9161698
64393,128189,50169,51127,2,40.76940696,40.770804,-73.9161698,-73.91432694
64394,15,10,5,4,40.76940696,40.770804,-73.91432694,-73.91248407
64395,13,5,3,4,40.76940696,40.770804,-73.91248407,-73.91064121
64396,78,28,39,1,40.76940696,40.770804,-73.91064121,-73.90879834
64397,8,3,5,0,40.76940696,40.770804,-73.90879834,-73.90695548
64398,5,4,1,4,40.76940696,40.770804,-73.90695548,-73.90511261
64399,24,14,8,4,40.76940696,40.770804,-73.90511261,-73.90326974
64400,26,12,7,4,40.76940696,40.770804,-73.90326974,-73.90142688
64401,12,5,6,2,40.76940696,40.770804,-73.90142688,-73.89958401
64402,9,4,5,1,40.76940696,40.770804,-73.89958401,-73.89774115
64403,5,0,4,0,40.76940696,40.770804,-73.89774115,-73.89589828
64404,12,7,2,4,40.76940696,40.770804,-73.89589828,-73.89405542
64405,31,12,14,2,40.76940696,40.770804,-73.89405542,-73.89221255
64406,30,10,19,0,40.76940696,40.770804,-73.89221255,-73.89036968
64407,31,15,15,2,40.76940696,40.770804,-73.89036968,-73.88852682
64408,2,0,1,0,40.76940696,40.770804,-73.88852682,-73.88668395
64412,4,3,0,4,40.76940696,40.770804,-73.88115536,-73.87931249
64413,2,0,0,0,40.76940696,40.770804,-73.87931249,-73.87746963
64414,52,14,37,0,40.76940696,40.770804,-73.87746963,-73.87562676
64415,13,0,1,0,40.76940696,40.770804,-73.87562676,-73.87378389
64416,1,0,0,0,40.76940696,40.770804,-73.87378389,-73.87194103
64417,77,45,21,4,40.76940696,40.770804,-73.87194103,-73.87009816
64418,2,2,0,4,40.76940696,40.770804,-73.87009816,-73.8682553
64430,6,2,1,4,40.76940696,40.770804,-73.84798378,-73.84614091
64431,36,7,2,4,40.76940696,40.770804,-73.84614091,-73.84429804
64432,3,2,1,4,40.76940696,40.770804,-73.84429804,-73.84245518
64436,43,22,12,4,40.76940696,40.770804,-73.83692658,-73.83508372
64437,20,11,3,4,40.76940696,40.770804,-73.83508372,-73.83324085
64438,22,8,10,1,40.76940696,40.770804,-73.83324085,-73.83139799
64439,14,4,10,0,40.76940696,40.770804,-73.83139799,-73.82955512
64440,16,9,7,2,40.76940696,40.770804,-73.82955512,-73.82771225
64441,24,10,11,2,40.76940696,40.770804,-73.82771225,-73.82586939
64442,6,3,3,2,40.76940696,40.770804,-73.82586939,-73.82402652
64443,3,2,1,4,40.76940696,40.770804,-73.82402652,-73.82218366
64445,3,3,0,4,40.76940696,40.770804,-73.82034079,-73.81849793
64446,9,5,4,2,40.76940696,40.770804,-73.81849793,-73.81665506
64447,1,0,1,0,40.76940696,40.770804,-73.81665506,-73.81481219
64448,4,3,1,4,40.76940696,40.770804,-73.81481219,-73.81296933
64449,11,6,5,2,40.76940696,40.770804,-73.81296933,-73.81112646
64450,6,2,4,0,40.76940696,40.770804,-73.81112646,-73.8092836
64451,2,1,1,2,40.76940696,40.770804,-73.8092836,-73.80744073
64453,6,3,3,2,40.76940696,40.770804,-73.80559787,-73.803755
64454,2,0,2,0,40.76940696,40.770804,-73.803755,-73.80191214
64455,13,6,7,2,40.76940696,40.770804,-73.80191214,-73.80006927
64456,6,4,2,4,40.76940696,40.770804,-73.80006927,-73.7982264
64457,3,2,1,4,40.76940696,40.770804,-73.7982264,-73.79638354
64458,4,2,2,2,40.76940696,40.770804,-73.79638354,-73.79454067
64459,19,5,10,0,40.76940696,40.770804,-73.79454067,-73.79269781
64460,3,1,2,0,40.76940696,40.770804,-73.79269781,-73.79085494
64461,32,6,20,0,40.76940696,40.770804,-73.79085494,-73.78901208
64462,8,0,5,0,40.76940696,40.770804,-73.78901208,-73.78716921
64463,9,3,3,2,40.76940696,40.770804,-73.78716921,-73.78532635
64464,4,2,2,2,40.76940696,40.770804,-73.78532635,-73.78348348
64465,6,4,1,4,40.76940696,40.770804,-73.78348348,-73.78164061
64466,8,1,7,0,40.76940696,40.770804,-73.78164061,-73.77979775
64467,7,0,7,0,40.76940696,40.770804,-73.77979775,-73.77795488
64468,2,2,0,4,40.76940696,40.770804,-73.77795488,-73.77611202
64469,11,5,6,2,40.76940696,40.770804,-73.77611202,-73.77426915
64470,5,2,3,0,40.76940696,40.770804,-73.77426915,-73.77242629
64471,9,6,3,4,40.76940696,40.770804,-73.77242629,-73.77058342
64472,1,1,0,4,40.76940696,40.770804,-73.77058342,-73.76874055
64473,2,1,1,2,40.76940696,40.770804,-73.76874055,-73.76689769
64474,8,4,3,2,40.76940696,40.770804,-73.76689769,-73.76505482
64475,2,1,1,2,40.76940696,40.770804,-73.76505482,-73.76321196
64476,2,1,1,2,40.76940696,40.770804,-73.76321196,-73.76136909
64482,1,0,0,0,40.76940696,40.770804,-73.75215476,-73.7503119
64483,2,0,1,0,40.76940696,40.770804,-73.7503119,-73.74846903
64484,3,3,0,4,40.76940696,40.770804,-73.74846903,-73.74662617
64486,1,0,1,0,40.76940696,40.770804,-73.7447833,-73.74294044
64487,2,1,1,2,40.76940696,40.770804,-73.74294044,-73.74109757
64488,7,2,5,0,40.76940696,40.770804,-73.74109757,-73.7392547
64489,5,4,1,4,40.76940696,40.770804,-73.7392547,-73.73741184
64490,12,6,4,4,40.76940696,40.770804,-73.73741184,-73.73556897
64491,5,2,1,4,40.76940696,40.770804,-73.73556897,-73.73372611
64492,5,2,3,0,40.76940696,40.770804,-73.73372611,-73.73188324
64493,2,0,2,0,40.76940696,40.770804,-73.73188324,-73.73004038
64671,5,4,0,4,40.770804,40.77220103,-73.99541302,-73.99357016
64672,118,49,57,2,40.770804,40.77220103,-73.99357016,-73.99172729
64673,28,10,11,2,40.770804,40.77220103,-73.99172729,-73.98988443
64674,41,20,17,2,40.770804,40.77220103,-73.98988443,-73.98804156
64675,89,16,66,0,40.770804,40.77220103,-73.98804156,-73.9861987
64676,16,8,7,2,40.770804,40.77220103,-73.9861987,-73.98435583
64677,29,10,14,1,40.770804,40.77220103,-73.98435583,-73.98251297
64678,98,30,44,1,40.770804,40.77220103,-73.98251297,-73.9806701
64679,12,5,5,2,40.770804,40.77220103,-73.9806701,-73.97882723
64680,8,1,6,0,40.770804,40.77220103,-73.97882723,-73.97698437
64685,6,3,3,2,40.770804,40.77220103,-73.96961291,-73.96777004
64686,16,8,5,4,40.770804,40.77220103,-73.96777004,-73.96592717
64687,67,12,13,2,40.770804,40.77220103,-73.96592717,-73.96408431
64688,9,4,5,1,40.770804,40.77220103,-73.96408431,-73.96224144
64689,43,11,14,1,40.770804,40.77220103,-73.96224144,-73.96039858
64690,63,10,20,0,40.770804,40.77220103,-73.96039858,-73.95855571
64691,66,27,27,2,40.770804,40.77220103,-73.95855571,-73.95671285
64692,101,43,41,2,40.770804,40.77220103,-73.95671285,-73.95486998
64693,84,33,38,2,40.770804,40.77220103,-73.95486998,-73.95302712
64694,74,31,41,1,40.770804,40.77220103,-73.95302712,-73.95118425
64695,174,15,22,1,40.770804,40.77220103,-73.95118425,-73.94934138
64696,47,22,23,2,40.770804,40.77220103,-73.94934138,-73.94749852
64697,20,7,12,0,40.770804,40.77220103,-73.94749852,-73.94565565
64704,9,5,3,4,40.770804,40.77220103,-73.93459846,-73.93275559
64705,21,14,6,4,40.770804,40.77220103,-73.93275559,-73.93091273
64706,30,12,8,4,40.770804,40.77220103,-73.93091273,-73.92906986
64707,37,24,11,4,40.770804,40.77220103,-73.92906986,-73.927227
64708,47,23,9,4,40.770804,40.77220103,-73.927227,-73.92538413
64709,53,17,28,0,40.770804,40.77220103,-73.92538413,-73.92354127
64710,17,7,2,4,40.770804,40.77220103,-73.92354127,-73.9216984
64711,26,8,13,0,40.770804,40.77220103,-73.9216984,-73.91985553
64712,18,8,5,4,40.770804,40.77220103,-73.91985553,-73.91801267
64713,7,3,3,2,40.770804,40.77220103,-73.91801267,-73.9161698
64714,60,23,25,2,40.770804,40.77220103,-73.9161698,-73.91432694
64715,17,8,8,2,40.770804,40.77220103,-73.91432694,-73.91248407
64716,44,14,25,0,40.770804,40.77220103,-73.91248407,-73.91064121
64717,6,3,1,4,40.770804,40.77220103,-73.91064121,-73.90879834
64718,30,15,14,2,40.770804,40.77220103,-73.90879834,-73.90695548
64719,32,17,15,2,40.770804,40.77220103,-73.90695548,-73.90511261
64720,68,8,8,2,40.770804,40.77220103,-73.90511261,-73.90326974
64721,11,6,5,2,40.770804,40.77220103,-73.90326974,-73.90142688
64722,5,2,3,0,40.770804,40.77220103,-73.90142688,-73.89958401
64723,4,2,2,2,40.770804,40.77220103,-73.89958401,-73.89774115
64724,7,4,3,2,40.770804,40.77220103,-73.89774115,-73.89589828
64725,8,4,2,4,40.770804,40.77220103,-73.89589828,-73.89405542
64726,31,13,18,1,40.770804,40.77220103,-73.89405542,-73.89221255
64727,17,12,4,4,40.770804,40.77220103,-73.89221255,-73.89036968
64728,31,17,14,2,40.770804,40.77220103,-73.89036968,-73.88852682
64735,14,3,1,4,40.770804,40.77220103,-73.87746963,-73.87562676
64737,2,1,0,4,40.770804,40.77220103,-73.87378389,-73.87194103
64738,11,4,3,2,40.770804,40.77220103,-73.87194103,-73.87009816
64750,2,0,1,0,40.770804,40.77220103,-73.84982664,-73.84798378
64751,1,0,0,0,40.770804,40.77220103,-73.84798378,-73.84614091
64752,8,7,1,4,40.770804,40.77220103,-73.84614091,-73.84429804
64753,2,0,0,0,40.770804,40.77220103,-73.84429804,-73.84245518
64757,12,8,3,4,40.770804,40.77220103,-73.83692658,-73.83508372
64758,13,6,2,4,40.770804,40.77220103,-73.83508372,-73.83324085
64759,3,3,0,4,40.770804,40.77220103,-73.83324085,-73.83139799
64760,28,16,12,2,40.770804,40.77220103,-73.83139799,-73.82955512
64762,11,5,4,2,40.770804,40.77220103,-73.82771225,-73.82586939
64763,15,6,8,1,40.770804,40.77220103,-73.82586939,-73.82402652
64764,2,1,1,2,40.770804,40.77220103,-73.82402652,-73.82218366
64765,1,0,0,0,40.770804,40.77220103,-73.82218366,-73.82034079
64766,4,0,4,0,40.770804,40.77220103,-73.82034079,-73.81849793
64768,9,5,3,4,40.770804,40.77220103,-73.81665506,-73.81481219
64769,4,3,1,4,40.770804,40.77220103,-73.81481219,-73.81296933
64770,5,4,1,4,40.770804,40.77220103,-73.81296933,-73.81112646
64771,3,1,2,0,40.770804,40.77220103,-73.81112646,-73.8092836
64772,2,1,1,2,40.770804,40.77220103,-73.8092836,-73.80744073
64773,5,2,3,0,40.770804,40.77220103,-73.80744073,-73.80559787
64774,4,1,2,0,40.770804,40.77220103,-73.80559787,-73.803755
64775,8,2,3,0,40.770804,40.77220103,-73.803755,-73.80191214
64776,9,5,4,2,40.770804,40.77220103,-73.80191214,-73.80006927
64777,5,1,4,0,40.770804,40.77220103,-73.80006927,-73.7982264
64778,4,3,1,4,40.770804,40.77220103,-73.7982264,-73.79638354
64779,2,2,0,4,40.770804,40.77220103,-73.79638354,-73.79454067
64780,14,7,6,2,40.770804,40.77220103,-73.79454067,-73.79269781
64781,6,3,3,2,40.770804,40.77220103,-73.79269781,-73.79085494
64782,9,5,4,2,40.770804,40.77220103,-73.79085494,-73.78901208
64783,3,1,2,0,40.770804,40.77220103,-73.78901208,-73.78716921
64784,9,4,5,1,40.770804,40.77220103,-73.78716921,-73.78532635
64785,2,0,1,0,40.770804,40.77220103,-73.78532635,-73.78348348
64786,4,2,2,2,40.770804,40.77220103,-73.78348348,-73.78164061
64787,13,5,6,2,40.770804,40.77220103,-73.78164061,-73.77979775
64788,3,1,2,0,40.770804,40.77220103,-73.77979775,-73.77795488
64789,3,2,1,4,40.770804,40.77220103,-73.77795488,-73.77611202
64790,11,5,2,4,40.770804,40.77220103,-73.77611202,-73.77426915
64791,1,0,1,0,40.770804,40.77220103,-73.77426915,-73.77242629
64792,1,1,0,4,40.770804,40.77220103,-73.77242629,-73.77058342
64793,2,1,0,4,40.770804,40.77220103,-73.77058342,-73.76874055
64801,2,2,0,4,40.770804,40.77220103,-73.7558405,-73.75399763
64803,2,1,1,2,40.770804,40.77220103,-73.75215476,-73.7503119
64804,1,1,0,4,40.770804,40.77220103,-73.7503119,-73.74846903
64805,1,1,0,4,40.770804,40.77220103,-73.74846903,-73.74662617
64806,5,1,4,0,40.770804,40.77220103,-73.74662617,-73.7447833
64807,1,0,1,0,40.770804,40.77220103,-73.7447833,-73.74294044
64808,5,5,0,4,40.770804,40.77220103,-73.74294044,-73.74109757
64809,11,8,3,4,40.770804,40.77220103,-73.74109757,-73.7392547
64810,7,3,4,1,40.770804,40.77220103,-73.7392547,-73.73741184
64811,2,2,0,4,40.770804,40.77220103,-73.73741184,-73.73556897
64812,8,3,2,4,40.770804,40.77220103,-73.73556897,-73.73372611
64813,12,3,9,0,40.770804,40.77220103,-73.73372611,-73.73188324
64992,2,0,0,0,40.77220103,40.77359807,-73.99541302,-73.99357016
64993,36,16,17,2,40.77220103,40.77359807,-73.99357016,-73.99172729
64994,35,19,15,2,40.77220103,40.77359807,-73.99172729,-73.98988443
64995,192,60,111,0,40.77220103,40.77359807,-73.98988443,-73.98804156
64996,4,2,1,4,40.77220103,40.77359807,-73.98804156,-73.9861987
64997,101,20,71,0,40.77220103,40.77359807,-73.9861987,-73.98435583
64998,42,17,21,2,40.77220103,40.77359807,-73.98435583,-73.98251297
64999,36,9,13,1,40.77220103,40.77359807,-73.98251297,-73.9806701
65000,44,18,19,2,40.77220103,40.77359807,-73.9806701,-73.97882723
65001,8,5,3,4,40.77220103,40.77359807,-73.97882723,-73.97698437
65005,2,0,2,0,40.77220103,40.77359807,-73.97145577,-73.96961291
65006,9,3,2,4,40.77220103,40.77359807,-73.96961291,-73.96777004
65007,12,4,6,0,40.77220103,40.77359807,-73.96777004,-73.96592717
65008,51,11,17,0,40.77220103,40.77359807,-73.96592717,-73.96408431
65009,14,8,5,4,40.77220103,40.77359807,-73.96408431,-73.96224144
65010,25,10,13,1,40.77220103,40.77359807,-73.96224144,-73.96039858
65011,54,18,22,2,40.77220103,40.77359807,-73.96039858,-73.95855571
65012,43,14,18,1,40.77220103,40.77359807,-73.95855571,-73.95671285
65013,43,12,16,1,40.77220103,40.77359807,-73.95671285,-73.95486998
65014,62,28,29,2,40.77220103,40.77359807,-73.95486998,-73.95302712
65015,11,2,6,0,40.77220103,40.77359807,-73.95302712,-73.95118425
65016,75,30,38,1,40.77220103,40.77359807,-73.95118425,-73.94934138
65017,52,22,29,1,40.77220103,40.77359807,-73.94934138,-73.94749852
65018,44,17,26,0,40.77220103,40.77359807,-73.94749852,-73.94565565
65019,1,1,0,4,40.77220103,40.77359807,-73.94565565,-73.94381279
65025,186,66,100,0,40.77220103,40.77359807,-73.93459846,-73.93275559
65026,46,20,24,2,40.77220103,40.77359807,-73.93275559,-73.93091273
65027,12,9,2,4,40.77220103,40.77359807,-73.93091273,-73.92906986
65028,30,12,15,1,40.77220103,40.77359807,-73.92906986,-73.927227
65029,48,25,16,4,40.77220103,40.77359807,-73.927227,-73.92538413
65030,35,13,21,0,40.77220103,40.77359807,-73.92538413,-73.92354127
65031,19,5,11,0,40.77220103,40.77359807,-73.92354127,-73.9216984
65032,11,5,3,4,40.77220103,40.77359807,-73.9216984,-73.91985553
65033,25,8,13,0,40.77220103,40.77359807,-73.91985553,-73.91801267
65034,32,15,13,2,40.77220103,40.77359807,-73.91801267,-73.9161698
65035,34,12,21,0,40.77220103,40.77359807,-73.9161698,-73.91432694
65036,7,4,2,4,40.77220103,40.77359807,-73.91432694,-73.91248407
65037,14,7,6,2,40.77220103,40.77359807,-73.91248407,-73.91064121
65038,18,12,5,4,40.77220103,40.77359807,-73.91064121,-73.90879834
65039,33,19,13,2,40.77220103,40.77359807,-73.90879834,-73.90695548
65040,14,7,3,4,40.77220103,40.77359807,-73.90695548,-73.90511261
65041,15,7,7,2,40.77220103,40.77359807,-73.90511261,-73.90326974
65042,11,4,7,0,40.77220103,40.77359807,-73.90326974,-73.90142688
65043,9,4,5,1,40.77220103,40.77359807,-73.90142688,-73.89958401
65044,21,10,10,2,40.77220103,40.77359807,-73.89958401,-73.89774115
65045,1,1,0,4,40.77220103,40.77359807,-73.89774115,-73.89589828
65046,9,1,4,0,40.77220103,40.77359807,-73.89589828,-73.89405542
65047,25,13,8,4,40.77220103,40.77359807,-73.89405542,-73.89221255
65048,16,9,4,4,40.77220103,40.77359807,-73.89221255,-73.89036968
65049,3,2,1,4,40.77220103,40.77359807,-73.89036968,-73.88852682
65072,4,3,0,4,40.77220103,40.77359807,-73.84798378,-73.84614091
65073,5,4,0,4,40.77220103,40.77359807,-73.84614091,-73.84429804
65075,11,1,6,0,40.77220103,40.77359807,-73.84245518,-73.84061231
65077,2,1,0,4,40.77220103,40.77359807,-73.83876945,-73.83692658
65079,4,3,0,4,40.77220103,40.77359807,-73.83508372,-73.83324085
65081,5,1,4,0,40.77220103,40.77359807,-73.83139799,-73.82955512
65082,8,6,2,4,40.77220103,40.77359807,-73.82955512,-73.82771225
65083,13,1,9,0,40.77220103,40.77359807,-73.82771225,-73.82586939
65084,9,5,4,2,40.77220103,40.77359807,-73.82586939,-73.82402652
65085,17,4,13,0,40.77220103,40.77359807,-73.82402652,-73.82218366
65086,5,1,4,0,40.77220103,40.77359807,-73.82218366,-73.82034079
65087,7,5,2,4,40.77220103,40.77359807,-73.82034079,-73.81849793
65088,1,1,0,4,40.77220103,40.77359807,-73.81849793,-73.81665506
65089,5,3,2,4,40.77220103,40.77359807,-73.81665506,-73.81481219
65090,7,2,5,0,40.77220103,40.77359807,-73.81481219,-73.81296933
65091,5,2,3,0,40.77220103,40.77359807,-73.81296933,-73.81112646
65092,1,1,0,4,40.77220103,40.77359807,-73.81112646,-73.8092836
65093,5,2,2,2,40.77220103,40.77359807,-73.8092836,-73.80744073
65094,1,0,1,0,40.77220103,40.77359807,-73.80744073,-73.80559787
65095,6,4,1,4,40.77220103,40.77359807,-73.80559787,-73.803755
65096,5,4,1,4,40.77220103,40.77359807,-73.803755,-73.80191214
65097,2,0,1,0,40.77220103,40.77359807,-73.80191214,-73.80006927
65098,7,4,3,2,40.77220103,40.77359807,-73.80006927,-73.7982264
65099,3,0,2,0,40.77220103,40.77359807,-73.7982264,-73.79638354
65100,15,5,8,0,40.77220103,40.77359807,-73.79638354,-73.79454067
65101,4,2,2,2,40.77220103,40.77359807,-73.79454067,-73.79269781
65102,8,3,5,0,40.77220103,40.77359807,-73.79269781,-73.79085494
65103,1,0,1,0,40.77220103,40.77359807,-73.79085494,-73.78901208
65104,8,6,2,4,40.77220103,40.77359807,-73.78901208,-73.78716921
65106,2,0,1,0,40.77220103,40.77359807,-73.78532635,-73.78348348
65107,7,6,1,4,40.77220103,40.77359807,-73.78348348,-73.78164061
65108,1,1,0,4,40.77220103,40.77359807,-73.78164061,-73.77979775
65109,3,1,2,0,40.77220103,40.77359807,-73.77979775,-73.77795488
65110,1,1,0,4,40.77220103,40.77359807,-73.77795488,-73.77611202
65111,5,4,1,4,40.77220103,40.77359807,-73.77611202,-73.77426915
65113,1,1,0,4,40.77220103,40.77359807,-73.77242629,-73.77058342
65123,4,2,2,2,40.77220103,40.77359807,-73.75399763,-73.75215476
65124,5,3,2,4,40.77220103,40.77359807,-73.75215476,-73.7503119
65126,1,0,1,0,40.77220103,40.77359807,-73.74846903,-73.74662617
65127,3,2,1,4,40.77220103,40.77359807,-73.74662617,-73.7447833
65128,1,0,1,0,40.77220103,40.77359807,-73.7447833,-73.74294044
